3.306858599999999981e-01,3.570587499999999803e-01,2.757454300000000136e-01
2.787122400000000000e-01,3.430130200000000018e-01,2.238681100000000090e-01
1.322604400000000069e-01,1.441047099999999970e-01,1.204876799999999998e-01
1.838838999999999890e-01,1.875568099999999905e-01,1.729617300000000080e-01
1.974480999999999875e-01,2.109407299999999930e-01,1.780811099999999869e-01
1.898560300000000090e-01,2.223123499999999919e-01,1.623107099999999969e-01
2.157864600000000133e-01,2.323980499999999949e-01,1.919445599999999863e-01
2.766784400000000255e-01,3.005241000000000162e-01,2.372890699999999908e-01
3.106724699999999784e-01,3.276968900000000184e-01,2.661659499999999845e-01
2.307647800000000027e-01,2.469144299999999903e-01,2.047191800000000006e-01
2.098165600000000131e-01,2.048148999999999942e-01,2.028665199999999946e-01
2.780581500000000039e-01,3.137071599999999849e-01,2.330471899999999874e-01
1.436546499999999948e-01,1.724523000000000028e-01,1.230952200000000052e-01
2.816593600000000253e-01,3.163678600000000007e-01,2.361919899999999906e-01
3.124698300000000040e-01,3.610731099999999749e-01,2.538384200000000090e-01
2.070028200000000040e-01,2.394941700000000062e-01,1.769265800000000000e-01
2.606992300000000040e-01,3.432746400000000198e-01,2.056415900000000130e-01
2.692235000000000045e-01,2.910633499999999985e-01,2.325234899999999993e-01
2.267670900000000045e-01,2.460874799999999973e-01,1.996563899999999891e-01
2.656192800000000132e-01,3.113528999999999880e-01,2.195935199999999865e-01
1.479507700000000092e-01,1.617693000000000048e-01,1.337959800000000088e-01
2.077731700000000070e-01,2.258367300000000133e-01,1.843403799999999981e-01
2.643247499999999972e-01,3.364568399999999793e-01,2.108279799999999982e-01
1.107945699999999950e-01,1.193399900000000069e-01,1.023726600000000042e-01
1.227884300000000040e-01,1.401670000000000138e-01,1.088116900000000026e-01
2.342918999999999974e-01,3.082576300000000047e-01,1.869338600000000072e-01
2.299574799999999919e-01,2.414931499999999898e-01,2.068123099999999992e-01
1.501431400000000083e-01,1.637877600000000045e-01,1.358955500000000038e-01
3.218252899999999861e-01,3.737481999999999749e-01,2.594335199999999730e-01
1.624174499999999910e-01,1.757529600000000136e-01,1.472039800000000120e-01
2.912934699999999988e-01,2.989971100000000104e-01,2.574211200000000033e-01
1.929638800000000043e-01,2.267812999999999912e-01,1.644548000000000121e-01
1.824704299999999890e-01,1.964820999999999929e-01,1.646861299999999861e-01
1.791078200000000009e-01,2.148229600000000072e-01,1.518257199999999973e-01
1.553987799999999864e-01,1.785754200000000125e-01,1.358723400000000081e-01
3.016548499999999744e-01,3.458094299999999732e-01,2.475154200000000138e-01
1.668843100000000079e-01,1.687405800000000011e-01,1.593175500000000022e-01
2.029977900000000113e-01,2.279423299999999986e-01,1.767938500000000024e-01
1.161565400000000026e-01,1.159671200000000069e-01,1.142727500000000063e-01
2.406400599999999890e-01,2.334449700000000016e-01,2.300581200000000048e-01
2.223242400000000063e-01,2.253328900000000079e-01,2.063978399999999991e-01
